Start Time,End Time,,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6
2015-01-27T20:15:22Z,2015-01-27T20:21:00Z,,Daniel A Epstein,pn248,,"pn245,pn1940,pn833,pn780,pn1144,pn2185,pn1118,pn1368,pn243,pn1722","pn833,pn243","pn2185,pn780,pn1722","pn1940,pn245","pn1118,pn1368,pn1144",pn245,"pn1506,pn586,crs133,pn1764,pn2289,pn930,pn414,pn1717,pn466,pn400",FALSE,FALSE,,
2015-01-27T20:33:52Z,2015-01-27T20:38:48Z,,Rebecca S. Portnoff,pn287,,"pn371,pn763,pn466,pn1266,pn298,pn1480,pn2244,pn895,pn169,pn2478",pn371,"pn2478,pn2244",pn1266,"pn895,pn1480,pn763,pn298,pn466,pn169","pn2244,pn371","crs122,pn312,pn655,pn1122,pn650,pn1149,pn2629,pn5113,pn2470,pn594",FALSE,FALSE,,
2015-01-27T20:33:40Z,2015-01-27T20:43:07Z,,,pn2146,,"pn532,pn734,pn2207,pn2108,pn1927,case138,pn2314,pn2234,crs135,pn239","pn239,pn2314,pn2108","pn2234,pn734,pn2207","pn532,pn1927",crs135,"crs135,case183,pn734,pn1638,pn1840,pn2314,pn239,pn2447,pn2234,pn1895,pn2207,pn2108,case138","case183,pn1840,pn1895,pn2288,pn1638,pn875,pn2050,pn500,pn1907,pn2447",FALSE,TRUE,,
2015-01-27T20:52:32Z,2015-01-27T20:54:09Z,,Christian Holz,pn462,,"pn1129,pn930,pn1647,pn5123,pn1990,pn2281,pn563,pn5127,pn369,pn1275","pn1129,pn369","pn5123,pn1990,pn930,pn563","pn2281,pn5127,pn1647,pn1275",,"pn369,pn1129,pn5123","pn389,pn1045,pn1051,pn2085,pn1906,pn411,pn1480,pn5106,pn5112,pn910",FALSE,FALSE,,
2015-01-27T21:27:37Z,2015-01-27T21:31:22Z,,Florian Heller,pn265,,"pn273,pn654,pn525,pn1357,pn1439,pn182,pn487,pn2607,pn1936,pn2005",,"case131,pn654,pn5138,pn273,pn525,pn1357","pn487,pn182,pn2005,pn1439","pn114,pn2607,pn1936","pn2607,pn1936","pn114,pn655,pn1016,case131,pn665,pn1355,pn2272,pn5138,pn1187,pn1323",TRUE,FALSE,,
2015-01-27T22:07:26Z,2015-01-27T22:10:47Z,,,pn1892,,"pn123,pn263,pn312,pn564,pn271,pn2629,pn1673,pn875,pn851,pn328","pn1673,pn271,pn328","pn875,pn263,pn2629,pn123,pn564","pn851,pn312",,"pn875,pn2629,pn564,pn328,pn271,pn1673,pn123,pn312","pn362,pn479,pn2196,pn933,pn1066,pn1275,pn716,pn1558,pn1018,crs109",FALSE,FALSE,,
2015-01-27T22:07:26Z,2015-01-27T22:10:49Z,,,pn1892,,"pn123,pn263,pn312,pn564,pn271,pn2629,pn1673,pn875,pn851,pn328","pn1673,pn271,pn328","pn875,pn263,pn2629,pn123,pn564","pn851,pn312",,"pn875,pn2629,pn564,pn328,pn271,pn1673,pn123,pn312","pn362,pn479,pn2196,pn933,pn1066,pn1275,pn716,pn1558,pn1018,crs109",FALSE,FALSE,,
2015-01-27T22:12:01Z,2015-01-27T22:13:18Z,,Sean Choi,pn1167,,"pn936,pn1530,pn382,pn1574,pn1147,pn2492,pn5119,pn1335,pn727,pn738",,"pn382,pn2492,pn1574,pn1147,pn5119",pn738,"pn727,pn936,pn1530,pn1335","pn1335,pn1574","pn2244,pn551,pn2680,pn2471,pn586,pn581,pn5137,pn1558,pn517,pn5128",FALSE,FALSE,,
2015-01-27T22:11:05Z,2015-01-27T22:20:43Z,,,pn5104,,"pn1419,pn227,pn631,pn234,pn528,pn155,pn1048,pn302,pn308,pn1573",,,"pn302,pn308,pn631,pn1573,pn227,pn1048,pn528,pn234,pn1419,pn155",,,"pn2491,pn1596,pn5115,pn5113,pn5107,pn2425,pn5127,pn5123,pn2022,pn5138",FALSE,FALSE,,
2015-01-27T22:33:03Z,2015-01-27T22:42:38Z,,,pn747,,"pn807,pn687,pn1059,pn239,pn1837,pn389,pn207,pn2032,pn906,pn2375","pn2375,pn1122,pn389,pn1059","pn687,pn807","pn906,pn2586,pn239,pn2313,pn262,pn2289,pn2191,pn207,pn1147,pn1837,crs122,pn5119,pn820",pn2032,"pn807,pn687,pn1059,pn1122,pn906,pn2375,pn389","pn2313,pn1122,crs122,pn2586,pn1147,pn2289,pn820,pn262,pn5119,pn2191",TRUE,TRUE,,
2015-01-27T22:59:38Z,2015-01-27T23:04:15Z,,Ron Wakkary,pn2282,,"pn910,pn787,pn361,pn1376,pn479,pn1764,pn594,pn504,pn148,pn1312",pn594,"pn1764,pn1641,pn5112","pn361,pn479,pn2072,pn787,pn148,crs134,pn1828,crs121,pn2611,pn1350,pn1889,pn1376,pn504,pn681","pn910,pn1312","pn1764,pn479","pn2611,pn5112,pn681,pn1889,pn1350,crs121,crs134,pn1641,pn2072,pn1828",TRUE,FALSE,,
2015-01-27T22:31:34Z,2015-01-27T23:30:12Z,,Justin Cheng,pn206,,"crs122,pn207,pn1662,pn1840,pn1166,pn2588,pn807,pn2336,pn2313,pn906",pn207,"pn2588,pn411","pn906,pn2032,pn366,pn2313,pn1662,pn917,pn1166,crs122,pn1887,pn1558,pn1218,pn807,pn2423","pn2336,pn2626,pn1840,case129","pn2032,pn2423,pn207","case129,pn2626,pn917,pn1887,pn2423,pn366,pn1218,pn2032,pn411,pn1558",TRUE,TRUE,,
2015-01-27T22:42:46Z,2015-01-28T00:02:30Z,,,pn400,,"pn2471,pn2476,pn262,pn685,pn1095,pn1273,pn420,pn2228,case134,pn1302","pn1273,pn685","pn1302,pn2471","pn2476,pn262,pn1095,pn420","case134,pn2228","pn1273,pn1095,pn2228,pn685,pn1302,pn2471,pn2476,case134","pn265,pn2310,pn787,pn1541,pn1506,pn1355,case140,pn1189,pn2651,pn1577",FALSE,FALSE,,
2015-01-28T01:03:18Z,2015-01-28T01:05:32Z,,Daniel Johnson,pn1687,,"pn448,pn153,pn605,pn2627,pn1874,pn2213,pn1835,pn1599,pn820,pn681","pn2213,pn1835,pn681","pn1874,pn605,pn820",,"pn2627,pn1599,pn448,pn153","pn605,pn681,pn2213","pn282,pn708,pn2328,pn105,pn1061,pn487,pn611,pn2134,pn302,pn682",FALSE,FALSE,,
2015-01-28T01:05:40Z,2015-01-28T01:07:20Z,,Daniel Johnson,pn1835,,"pn1687,pn2627,pn1599,pn820,pn2213,pn448,pn681,pn1828,pn654,pn1874","pn1687,pn1828,pn681","pn2213,pn2627,pn448",,"pn1874,pn654,pn1599,pn820","pn1828,pn681,pn2213,pn1687","pn910,pn1538,pn1990,pn153,pn2483,pn105,pn605,pn2328,pn917,pn1026",FALSE,FALSE,,
2015-01-26T23:11:01Z,2015-01-28T01:16:10Z,,Katie Davis,pn1530,,"pn1335,pn5119,pn936,pn738,pn2492,pn1167,pn727,pn382,pn1574,pn1147",,"pn2492,pn1574,pn1147,pn5119,pn1335",,"pn738,pn382,pn727,pn936,pn1167","pn1335,pn1147,pn382,pn2492,pn727","pn5128,pn1312,pn2471,pn1210,pn262,pn2134,pn5101,pn1337,pn820,pn910",FALSE,FALSE,,
2015-01-28T02:38:13Z,2015-01-28T04:28:14Z,,Jae Won Kim,pn1032,,"pn2289,pn414,pn1834,pn1894,pn611,pn1336,pn243,pn1856,pn1001,pn880","pn243,pn880",,,"pn1856,pn1894,pn611,pn2289,pn414,pn1001,pn1834,pn1336",pn243,"pn898,pn242,pn2340,pn808,pn2238,pn2224,pn413,pn1335,pn2348,pn2606",FALSE,TRUE,,
2015-01-26T20:53:10Z,2015-01-28T04:43:41Z,,Catherine M Baker,pn2575,,"pn2560,pn1948,pn932,pn5101,pn2626,pn1638,pn1038,pn1559,pn464,pn2072",pn932,"pn1638,pn1038,pn464,pn2072,pn1559","pn2626,pn1948","pn2560,pn5101","pn2072,pn464,pn1559,pn1638,pn5101,pn932","pn1016,pn160,crs115,pn548,pn2481,pn399,pn2336,pn236,pn1275,pn1059",FALSE,FALSE,,
2015-01-28T05:56:02Z,2015-01-28T06:13:35Z,,Paul Lapides,pn2339,,"pn734,pn5110,pn242,pn2224,pn1506,pn2348,pn345,pn2238,pn2341,pn1081","pn2238,pn1506,pn5110,pn2341,pn345","pn1081,pn734,pn242,pn1541",,pn1059,"pn2341,pn5110,pn345","pn1059,pn2606,pn1541,pn1122,pn1386,pn1573,pn1539,pn532,pn1688,pn1049",TRUE,FALSE,,
2015-01-28T05:41:33Z,2015-01-28T06:25:44Z,,Ji-Hyung Park,pn229,,"pn1016,pn979,pn236,pn1458,pn1688,pn643,pn638,pn699,pn667,pn954","pn236,pn979","pn1016,pn1688,pn667",pn699,"pn638,pn1458,pn643,pn954","pn954,pn643,pn638","pn2185,pn1492,pn1898,pn1258,pn2412,pn1066,pn273,pn1972,pn1166,pn5121",FALSE,FALSE,,
2015-01-28T06:34:09Z,2015-01-28T06:37:40Z,,Youli Chang,pn1577,,"pn783,pn2102,pn380,pn312,pn1350,pn2678,pn2131,pn1086,pn1907,pn1644","pn1644,pn2102","pn380,pn783,pn1907","pn2131,pn312,pn1086,pn1350",pn2678,pn2678,"pn657,case136,pn546,pn1129,crs133,pn1979,pn2629,pn263,pn2607,pn667",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:10Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:07Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:12Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:11Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:12Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:11Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:12Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:12Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:13Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:13Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T06:42:49Z,2015-01-28T06:54:13Z,,Shuo Yang,pn1809,,"pn1709,pn919,pn1715,pn1367,pn2473,pn2582,pn1010,pn979,pn1066,crs132",pn919,"pn2582,pn1367,pn2473,pn1709,pn979",,"pn1010,pn1066,crs132,pn1715","pn1367,pn2473,pn919,pn1066","pn657,case120,pn5106,pn1268,pn1114,pn2004,pn2494,pn2678,pn1280,pn2504",FALSE,FALSE,,
2015-01-28T08:33:37Z,2015-01-28T08:37:02Z,,Christian Corsten,pn783,,"pn1533,pn1356,pn1991,pn144,pn1979,pn2602,pn5118,pn548,pn1054,pn1577","pn1979,pn1577","pn1533,pn1054","pn1991,pn144,pn548,pn1356","pn2602,pn5118","pn1533,pn1054,pn1577,pn1979","pn954,pn2218,pn1644,pn263,pn380,pn667,pn1367,pn1709,pn546,pn147",FALSE,FALSE,,
2015-01-28T09:25:34Z,2015-01-28T09:48:55Z,,Pushpendra Singh,pn1596,,"pn631,pn1419,pn1048,pn155,pn234,pn1573,pn302,pn227,pn308,pn528","pn302,pn1573","pn308,pn1048,pn227,pn234,pn155",,"pn631,pn528,pn1419",,"pn5104,pn1722,pn2022,pn265,pn2425,crs122,pn727,pn1061,pn2491,pn2625",FALSE,FALSE,,
2015-01-28T10:23:05Z,2015-01-28T10:24:18Z,,Robert Simpson,pn1558,,"pn354,pn1662,pn1167,pn710,pn1156,pn1541,pn327,pn677,pn1832,pn586",,"pn1541,pn1662","pn1156,pn354,pn677,pn1832","pn710,pn1167,pn586,pn327","pn710,pn1662","pn655,pn2352,pn2370,pn906,pn1226,crs122,pn206,pn1038,pn1458,pn2314",FALSE,FALSE,,
2015-01-28T10:29:15Z,2015-01-28T10:34:10Z,,,pn1188,,"pn1528,crs134,pn1337,crs133,pn2421,pn388,pn496,pn1893,crs116,pn5111",crs134,,"pn388,crs116,crs133,pn496,pn5111,pn1337","pn1893,pn1528","crs116,crs134,pn5111","pn1391,pn1979,pn667,pn1095,pn1195,pn1881,pn2627,pn115,pn783,pn2386",FALSE,FALSE,,
2015-01-28T10:31:09Z,2015-01-28T11:03:10Z,,Thorsten Karrer,pn783,,"pn1533,pn1356,pn1991,pn144,pn1979,pn2602,pn5118,pn548,pn1054,pn1577","pn1979,pn1533","pn1577,pn1054","pn1991,pn144","pn2602,pn548,pn5118,pn1356",,"pn954,pn2218,pn1644,pn263,pn380,pn667,pn1367,pn1709,pn546,pn147",FALSE,FALSE,,
2015-01-28T11:04:30Z,2015-01-28T11:39:19Z,,Shyam Reyal,pn2602,,"pn548,pn144,pn783,pn1166,pn1356,pn1533,pn5118,pn1184,pn1991,pn1054","pn1184,pn1991,pn144,pn1166,pn1356","pn783,pn5118,pn1533,pn1054",,pn548,"pn1356,pn144,pn1184,pn1166","pn2004,crs138,crs117,pn1275,case155,pn2495,case129,pn5121,pn762,pn2678",FALSE,FALSE,,
2015-01-28T11:04:33Z,2015-01-28T11:41:26Z,,Shyam Reyal,pn144,,"pn5118,pn1991,pn1887,pn1184,pn1356,pn548,pn2602,pn783,pn1533,pn1054","pn1184,pn2602,pn1991,pn1887,pn5118,pn1356","pn783,pn548,pn1533,pn1054",,,"pn2602,pn1356,pn548,pn1184,pn1991,pn783","pn657,pn147,pn546,pn762,pn2495,pn1990,pn1559,pn1275,pn528,pn373",FALSE,FALSE,,
2015-01-28T11:20:35Z,2015-01-28T11:42:48Z,,Chang-Min Kim,pn1673,,"pn851,pn1018,pn123,pn1892,pn932,pn855,pn1066,pn271,pn564,crs138","pn851,pn1892,pn123","pn855,pn1018,pn1066",pn564,"pn932,pn271",,"pn815,pn665,pn365,pn265,pn273,pn388,pn1533,pn1709,pn479,pn1898",FALSE,FALSE,,
2015-01-28T11:45:34Z,2015-01-28T11:47:38Z,,Dominik Schmidt,pn667,,"pn1979,pn1016,pn783,pn380,pn1367,pn229,pn2629,pn1766,pn699,pn638","pn638,pn229",pn1766,"pn1016,pn2629,pn699","pn380,pn1367,pn783,pn1979","pn1766,pn1367,pn783,pn1979","pn1644,pn115,pn263,pn546,pn1991,pn1709,pn1577,pn1927,pn922,pn362",FALSE,FALSE,,
2015-01-28T11:47:51Z,2015-01-28T11:51:03Z,,Dominik Schmidt,pn665,,"pn1217,pn1898,pn1323,pn2005,pn388,pn273,pn1834,pn182,pn1124,pn1357",,"pn1323,pn1124,pn273,pn1217,pn1357","pn388,pn2005,pn1834","pn182,pn1898","pn1357,pn273,pn1217","pn5138,pn399,pn1016,pn1280,pn1066,pn1373,pn1936,pn1673,pn1061,pn265",FALSE,FALSE,,
2015-01-28T11:50:22Z,2015-01-28T11:56:10Z,,Sven Mayer,pn1069,,"pn147,pn1966,pn2678,pn2504,pn373,pn1184,pn362,pn1284,pn2004,pn1688",,"pn362,pn2004,pn147,pn1688","pn1184,pn2504,pn2678,pn373",pn1966,"pn362,pn147,pn1688","pn783,pn142,pn2539,pn623,pn140,pn1195,case120,crs107,pn2476,pn380",FALSE,FALSE,,
2015-01-28T11:53:30Z,2015-01-28T12:08:26Z,,Nick Dalton,pn236,,"pn1258,case115,pn699,pn1170,pn1031,pn5105,pn643,pn954,pn1103,pn1066",pn229,"pn699,pn1492","pn1031,pn282,pn434,pn273,pn1889,pn954,pn1258","pn388,pn1016,pn1972,pn1066,pn1103,pn1688,pn1170","pn699,pn1492,case115,pn229","pn388,pn1688,pn1016,pn1492,pn1972,pn229,pn282,pn1889,pn434,pn273",TRUE,TRUE,,
2015-01-28T09:02:33Z,2015-01-28T12:11:05Z,,Gary Perelman,pn623,,"pn479,pn112,pn1170,pn1268,pn1069,pn1809,pn2102,pn433,pn263,pn1073",,pn433,,"pn1268,pn263,pn479,pn1069,pn1073,pn2102,pn1170,pn1809,pn112",pn433,"pn2678,pn273,pn2473,pn373,pn140,pn1709,pn487,pn1066,pn1258,pn488",FALSE,FALSE,,
2015-01-28T10:39:39Z,2015-01-28T12:55:15Z,,David Geerts,pn1888,,"pn1620,pn2464,pn1573,pn919,pn1386,pn2423,pn453,pn1942,pn451,pn2604","pn1088,pn1620,pn451","pn2604,pn453,pn919,pn2464",pn1386,"pn1942,pn1573,pn2423","pn1573,pn1088","pn1095,pn1088,pn1016,pn2625,pn365,pn414,pn1391,pn650,pn448,pn1533",TRUE,TRUE,,
2015-01-28T14:03:42Z,2015-01-28T14:06:04Z,,Aisling Ann O'Kane,pn1722,,"pn2481,pn780,pn5108,pn1118,pn1144,pn245,pn248,pn1368,pn1940,pn2185","pn780,pn1144,pn2481","pn1940,pn1368,pn2185,pn5108",,"pn1118,pn245,pn248","pn1940,pn2481,pn245,pn248,pn2185,pn1368,pn1144,pn780,pn5108","pn277,pn1256,pn1336,pn479,pn2238,pn1124,pn1045,pn1480,pn2191,pn1023",FALSE,FALSE,,
2015-01-28T13:44:50Z,2015-01-28T14:13:57Z,,Diogo Cabral,pn1927,,"pn875,pn922,pn2629,crs135,pn1979,pn2207,pn2495,pn5134,pn1644,pn551","pn2207,pn1644,crs135","pn922,pn2629,pn1979,pn551,pn5134",,"pn875,pn2495","crs135,pn922,pn5134,pn2207","pn2146,pn1895,pn2288,pn2447,pn1717,pn697,pn1977,pn359,pn1907,pn1583",FALSE,FALSE,,
2015-01-28T14:07:53Z,2015-01-28T14:19:33Z,,Madeline Gannon,pn2494,,"pn545,pn2312,pn2680,pn1367,pn1911,pn2122,pn1055,pn1316,pn1763,pn631","pn2312,pn1316,pn545","pn631,pn1055",,"pn2680,pn1367,pn1911,pn1763,pn2122","pn1316,pn2680,pn2312,pn1809,pn2122","pn2473,pn1709,pn487,pn910,pn488,pn1809,pn1210,pn551,crs122,pn2678",TRUE,TRUE,,
2015-01-28T14:17:22Z,2015-01-28T14:20:59Z,,Caroline Jay,pn1948,,"pn464,pn1618,pn2560,pn2126,pn1038,pn5101,pn2575,pn631,pn932,crs107",pn1618,"pn2560,pn1038,pn5101,pn631,pn932,crs107",,"pn464,pn2575,pn2126","pn1618,crs107,pn631","pn1426,pn2224,case138,pn1032,pn1552,pn434,pn414,pn2492,crs109,pn1606",FALSE,FALSE,,
2015-01-28T14:06:15Z,2015-01-28T14:28:59Z,,Aisling Ann O'Kane,pn1336,,"pn1722,pn1894,pn2289,pn1856,pn954,pn611,pn1834,pn414,pn1001,pn1032","pn1856,pn1894,pn611,pn2289,pn414","pn1010,pn1990,pn479,pn1722,pn1122","pn1032,pn1268,crs115,pn1603,pn227,pn2481,pn685,pn954","pn1001,pn1834","pn2289,pn685,pn1001,pn1010,pn1722,pn2481,pn1122,pn1990,pn1894,pn1603,pn1856,pn479,pn611","pn1268,pn227,crs115,pn685,pn1990,pn1603,pn479,pn1122,pn1010,pn2481",TRUE,TRUE,,
2015-01-28T10:44:40Z,2015-01-28T14:31:39Z,,David Geerts,pn2134,,"pn448,pn1885,pn605,pn189,pn919,pn716,pn1874,pn1390,pn1391,pn2627","pn2627,pn1885,pn448,pn820",,"pn302,pn189,pn1874,pn919","pn716,pn1390,pn605",,"pn820,pn105,pn1687,pn1990,pn153,pn611,pn681,pn302,pn2328,pn708",TRUE,FALSE,,
2015-01-28T14:20:19Z,2015-01-28T14:38:32Z,,Vittorio Fuccella,pn2004,,"pn147,pn1966,pn2678,pn1069,pn979,pn362,pn1184,pn2504,pn1688,pn373","pn1184,pn2678","pn1966,pn362,pn147",,"pn2504,pn1069,pn373,pn1688,pn979","pn1966,pn2602,pn546,pn1184","case155,pn546,pn1980,pn5121,case134,pn1944,pn2102,pn2602,pn1268,pn2582",FALSE,TRUE,,
2015-01-26T16:02:05Z,2015-01-28T14:53:51Z,,David Dobbelstein,pn1709,,"pn1367,pn2582,pn1010,pn979,pn1979,pn1715,pn2473,pn487,pn1066,pn1809","pn1367,pn2473","pn487,pn2582,pn1066,pn1979,pn1715,pn979",,"pn1010,pn1809","pn979,pn487,pn2582,pn1367,pn1715,pn1809,pn1979,pn2473,pn1066","pn1898,pn855,pn2629,pn783,pn2494,pn388,pn667,pn488,pn1275,pn643",FALSE,FALSE,,
2015-01-28T14:54:23Z,2015-01-28T14:56:31Z,,Tawfiq Ammari,pn1051,,"pn5123,pn420,pn1049,pn1174,pn1583,pn930,pn1785,pn5112,pn450,pn734","pn734,pn930,pn1174,pn420","pn5123,pn450,pn1785,pn5112",pn1049,pn1583,"pn1174,pn5112,pn734","pn462,pn1742,pn598,pn910,pn1391,pn189,pn1390,pn1541,pn716,pn1885",FALSE,FALSE,,
2015-01-28T14:54:20Z,2015-01-28T14:59:17Z,,Tawfiq Ammari,pn1049,,"pn1337,pn598,pn2419,pn1742,pn1045,pn1051,pn1848,pn1652,case191,pn420","pn1652,pn2419,pn1848,pn1045",pn1337,"pn1051,case191","pn598,pn1742,pn420","pn1848,pn2419,pn1652","pn2348,pn1603,pn880,pn2339,pn691,pn716,pn1785,pn1641,pn1881,pn2072",FALSE,FALSE,,
2015-01-28T14:59:35Z,2015-01-28T15:00:56Z,,Tawfiq Ammari,pn450,,"pn1583,pn1051,pn2348,pn1785,pn420,pn930,pn5112,pn1174,pn734,pn5123","pn5123,pn1174,pn420","pn734,pn1051,pn930,pn5112",pn2348,pn1785,"pn1174,pn420","pn1541,pn2606,pn1049,pn1147,pn1682,pn880,pn327,pn409,pn2224,pn1335",FALSE,FALSE,,
2015-01-28T15:20:30Z,2015-01-28T15:37:14Z,,,pn1226,,"pn973,pn1944,pn410,pn1151,pn581,pn2247,pn1972,pn1682,pn2126,pn1350",case129,"pn1151,pn1944,pn410,pn594,pn2126,pn1936,pn581,pn973","pn2606,pn2471,pn2314,pn1682,pn2247,pn1350","pn115,pn361,pn1972,pn2352,pn2340",,"pn2471,pn361,pn115,pn2352,pn2340,pn2314,pn2606,pn1936,pn594,case129",TRUE,TRUE,,
2015-01-28T15:43:22Z,2015-01-28T15:48:04Z,,Oliver Bates,pn277,,"pn1033,pn389,pn2212,pn569,pn1299,pn731,pn982,pn849,pn1218,pn833","pn716,pn569,pn2425","pn1033,pn2212,pn479","pn833,pn731,pn1299,pn2310,pn242,crs133,pn982,pn930,pn849,case156,pn1218,pn389,crs128",pn2611,"pn731,pn2310,pn1033,pn833,pn716,pn569,pn2425,pn2611,pn930,pn1218,pn849","pn716,pn930,pn2611,crs133,pn479,pn2310,pn242,pn2425,crs128,case156",TRUE,TRUE,,
2015-01-28T15:47:22Z,2015-01-28T15:49:24Z,,,pn2339,,"pn734,pn5110,pn242,pn2224,pn1506,pn2348,pn345,pn2238,pn2341,pn1081","pn5110,pn2341,pn345","pn2238,pn242,pn1506",,"pn1081,pn734,pn2224,pn2348",,"pn1059,pn2606,pn1541,pn1122,pn1386,pn1573,pn1539,pn532,pn1688,pn1049",FALSE,FALSE,,
2015-01-28T15:53:37Z,2015-01-28T15:58:28Z,,Robert J.K. Jacob,pn5114,,"case167,pn5113,pn1047,pn5138,pn5127,pn5123,pn5107,pn5105,pn5137,pn1026","pn5105,pn1026","pn5107,pn1047,pn5138","case167,pn5123","pn5127,pn5137,pn5113","pn1026,pn5105","pn5121,pn5104,pn5115,pn5108,pn5128,pn5103,pn5106,crs138,pn2587,pn5118",FALSE,FALSE,,
2015-01-28T16:01:34Z,2015-01-28T16:04:24Z,,Adam Fourney,pn1583,,"pn420,pn2207,pn1051,pn930,pn1927,pn1174,pn5112,pn450,pn5123,pn1785","pn2207,pn1051,pn450,pn420",,,"pn5123,pn930,pn1785,pn1927,pn1174,pn5112","pn1051,pn420,pn2207,pn450","pn103,pn697,pn1596,pn2146,pn2447,pn1907,pn2288,crs135,pn1506,pn1895",FALSE,FALSE,,
2015-01-28T16:14:25Z,2015-01-28T16:38:46Z,,Siddhartha Asthana,pn1596,,"pn631,pn1419,pn1048,pn155,pn234,pn1573,pn302,pn227,pn308,pn528",pn155,"pn302,pn308,pn528",,"pn5104,pn631,pn1722,pn1573,pn1048,pn227,pn234,pn1419",,"pn5104,pn1722,pn2022,pn265,pn2425,crs122,pn727,pn1061,pn2491,pn2625",TRUE,FALSE,,
