Start Time,End Time,Name,PaperId,Presenter,Options,Great Together,Ok Together,Not Ok Together,Don't know if should be together,Interested in,Options 11-20,More button1 clicked,More button2 clicked,Specials 1-3,Specials 4-6
2013-01-30T10:24:34Z,2013-01-30T10:39:53Z,Charles Perin,pn164,,"pn476,pn1263,pn1594,pn1090,pn1327,pn782,pn639,pn404,pn765,pn1943","pn404,pn765","pn1263,pn782,pn476","pn639,pn1090","pn1327,pn1943,pn1594",,"pn1903,pn115,pn1228,tochi104,pn1177,pn292,pn1226,pn1339,pn663,pn988",FALSE,TRUE,"sig102,sig116,crs140","case112,case138,sig113"
2013-01-30T09:23:09Z,2013-01-30T10:44:39Z,Johannes Fuchs,pn765,,"pn1168,pn1698,pn1607,pn1263,pn476,pn782,pn1327,pn639,pn164,pn1594","pn164,pn639,pn1168","pn1607,pn476",,"pn1327,pn1263,pn1698,pn782,pn1594","pn164,crs140,pn639","tochi104,pn1118,pn292,pn1339,pn2051,pn117,pn1226,pn1903,pn127,pn115",TRUE,TRUE,"crs160,crs177,crs140","sig113,case136,case154"
2013-01-30T10:43:03Z,2013-01-30T10:47:24Z,,tochi111,,"pn2248,pn1532,pn127,pn459,pn2339,pn368,pn1607,pn2051,pn130,pn478",pn1607,,"pn459,pn2051,pn478,pn127,pn2248,pn368,pn130","pn2339,pn1532","pn130,pn1607","pn966,pn1271,tochi110,pn1176,pn1420,pn546,pn758,pn2119,pn1360,pn253",FALSE,FALSE,"crs160,crs164,crs150","crs140,sig115,crs153"
2013-01-30T10:33:25Z,2013-01-30T10:48:19Z,Anthony Brown,pn1435,,"pn1711,pn1131,pn1965,pn1907,pn867,pn1606,pn2355,pn112,pn1751,pn1214","pn758,pn867","pn1131,pn1965,pn148,pn720,pn1214","pn1943,pn536,pn1363,pn2355,pn1606,pn671,pn1557,pn1711,pn1907","pn1751,pn414,pn112","pn112,pn1131,pn758,pn148,pn720,sig106,pn867","pn705,pn148,pn671,pn1363,pn720,pn1943,pn758,pn536,pn414,pn1557",TRUE,TRUE,"sig106,crs150,case141","crs160,case126,pan103"
2013-01-30T10:40:21Z,2013-01-30T10:53:07Z,Anja Thieme,pn137,,"pn1067,pn704,pn646,pn1541,pn1057,pn673,pn1118,pn1768,pn1104,pn923","pn923,pn1067,pn673,pn1768,pn704",pn1541,pn1057,"pn1118,pn1104,pn646","pn642,pn923,case126,pn1768,sig128,pn1607,pn704,pn1067","pn2154,pn1301,pn2119,pn2165,pn2216,pn1607,pn1927,pn642,pn1713,pn1263",TRUE,TRUE,"pan121,pan122,pan118","sig128,case126,sig106"
2013-01-30T10:44:28Z,2013-01-30T10:56:48Z,Alireza Sahami Shirazi,pn1585,,"pn966,pn985,pn368,pn927,pn2065,pn1977,pn910,pn1352,pn1537",,"pn927,pn1977,pn985,pn966,pn910",pn368,"pn2065,pn1352,pn1537","pn1352,pn114,pn927,pn117,pn1440,pn577,pn2065,pn1977,pn705,pn985","tochi125,pn1424,pn577,pn1440,pn220,pn705,pn1699,pn114,pn117",FALSE,TRUE,"crs160,sig124,case154","sig106,sig102,case141"
2013-01-30T10:59:33Z,2013-01-30T11:03:12Z,Jinha Lee,pn250,,"pn1424,pn2234,pn414,pn1241,pn671,pn930,pn536,pn213,pn1330,pn1312","pn2234,pn1241,pn1424,pn930","pn1134,pn671",pn1330,"pn213,pn536,pn1728,pn414,pn1312",,"pn1263,pn927,pn2065,pn1134,pn1961,pn1977,pn2340,pn2344,pn1728,pn1226",TRUE,FALSE,"crs150,crs120,sig102","crs161,sig127,case114"
2013-01-30T09:42:27Z,2013-01-30T11:08:15Z,,pn1438,,"pn116,pn2096,pn704,pn1339,pn981,pn1308,pn1431,pn2346,pn1506,pn2089","pn1308,pn2096,pn1506,pn1683,pn2089,pn1339,pn1554","pn1134,pn1166,pn1176,pn2346","pn108,pn704","pn116,tochi102,pn1678,pn981,pn627,pn1350,pn1431","pn1431,pn116,tochi102,pn1554,sig102,pn1683","pn1176,pn1166,pn627,pn1134,pn108,pn1683,pn1554,pn1350,pn1678,tochi102",TRUE,TRUE,"sig102,case133,case127","crs117,crs139,crs134"
2013-01-30T05:24:56Z,2013-01-30T11:10:47Z,,pn2169,,"pn414,pn1330,pn224,pn1477,pn2045,pn2161,tochi128,pn2247,pn1108,pn1874","pn2161,pn1108","tochi128,pn1874,pn2247,pn224,pn1477,pn2045",pn414,pn1330,"pn1477,crs134,pn2247,pn1108,tochi128,pn224,pn1874,case170,pn2161,sig105,pn2045","pn2178,pn2198,pn494,pn1188,pn170,pn1318,pn137,pn160,pn1187,pn930",FALSE,FALSE,"crs134,sig105,case170","case141,sig112,crs136"
2013-01-30T10:59:54Z,2013-01-30T11:13:25Z,,pn164,,"pn476,pn1263,pn1594,pn1090,pn1327,pn782,pn639,pn404,pn765,pn1943",pn1594,,,,"pn639,pn765,pn404","pn1903,pn115,pn1228,tochi104,pn1177,pn292,pn1226,pn1339,pn663,pn988",FALSE,FALSE,"sig102,sig116,crs140","case112,case138,sig113"
2013-01-30T11:11:08Z,2013-01-30T11:13:39Z,Massimo Zancanaro,tochi110,,"pn536,pn1108,pn1532,pn1624,pn1177,pn2051,pn1111,pn1607,pn368,pn339","pn339,pn1532",pn1624,"pn1607,pn1108,pn368,pn1177","pn1111,pn536,pn2051",sig114,"pn2248,pn966,pn158,pn2015,pn687,tochi111,pn946,pn1154,pn1062,pn459",FALSE,FALSE,"sig114,pan118,case119","crs150,case170,sig118"
2013-01-30T11:07:12Z,2013-01-30T11:14:04Z,Eduardo Velloso,pn573,,"pn116,tochi121,pn1307,pn982,pn1108,pn517,pn292,pn702,pn858,pn384","pn384,pn517,pn982,pn702",tochi121,"pn1307,pn292","pn116,pn1108","pn858,pn517,pn384,pn982,pn702","pn385,pn1131,pn1350,pn528,tochi101,pn623,pn107,pn426,pn464,pn1221",FALSE,FALSE,"sig115,crs126,crs152","crs110,crs107,crs169"
2013-01-30T11:16:54Z,2013-01-30T11:18:43Z,Jean-Daniel Fekete,pn115,,"pn1424,pn2358,pn1843,pn1350,pn149,pn1153,pn1187,pn113,pn1327,pn241","pn149,pn113",pn1843,,,,"pn147,pn1451,pn1330,pn705,pn434,pn966,pn292,pn1229,pn220,pn1228",FALSE,FALSE,"sig102,sig115,sig117","case107,crs120,case119"
2013-01-30T11:18:53Z,2013-01-30T11:20:40Z,,tochi110,,"pn536,pn1108,pn1532,pn1624,pn1177,pn2051,pn1111,pn1607,pn368,pn339",pn1532,"pn339,pn1624,pn368","pn1607,pn1108","pn1111,pn536,pn2051,pn1177","pn1177,pn1532,sig114,pn368,pn2051,pn536,pn1624,pn339","pn2248,pn966,pn158,pn2015,pn687,tochi111,pn946,pn1154,pn1062,pn459",FALSE,FALSE,"sig114,pan118,case119","crs150,case170,sig118"
2013-01-30T11:18:56Z,2013-01-30T11:21:25Z,Jean-Daniel Fekete,pn404,,"pn813,pn1327,pn1228,tochi120,pn782,pn164,pn1090,pn639,pn115,pn137",pn639,pn1228,"pn115,pn137,pn782,pn1090","pn1327,pn164,pn813,tochi120","pn115,pn164,pn639","pn2157,pn120,pn2358,pn107,pn1713,pn1062,pn202,pn966,pn2240,pn144",TRUE,FALSE,"crs160,sig102,pan122","sig112,sig117,crs143"
2013-01-30T11:22:53Z,2013-01-30T11:29:23Z,Jacki O'Neill,pn1454,,"pn1943,pn1460,pn1584,pn2044,pn662,pn1831,pn1264,pn1177,pn2248,pn2140","pn1460,pn2140,pn2044","pn662,pn1831","pn1943,pn1264,pn1177","pn1584,pn2248",,"pn2280,pn2153,pn946,pn651,pn1940,pn1901,pn966,pn226,pn1091,pn1711",FALSE,FALSE,"sig124,sig112,sig116","case103,sig122,sig102"
2013-01-30T11:33:18Z,2013-01-30T11:34:14Z,Andreas Bulling,pn577,,"pn117,pn463,tochi117,tochi125,pn1440,pn1231,pn2291,pn2065,pn107,pn782","pn463,pn1440,pn782,tochi117,pn107,pn1231",pn2065,,pn2291,"pn463,pn117,tochi117,pn107,pn1231","pn1537,pn1607,pn900,pn1424,pn1585,pn927,pn1599,pn1187,pn1465,pn733",FALSE,FALSE,"sig102,crs120,crs107","pan112,crs150,sig112"
2013-01-30T11:37:40Z,2013-01-30T11:44:21Z,,pn123,,"pn1085,pn1612,pn1817,pn946,pn720,pn1818,pn181,pn990,pn1637,pn688","pn1612,pn1330","pn1637,pn847,pn112","pn663,pn990,pn857,pn688,pn1817,pn181,pn1818,pn720,pn368,pn1174,pn1431,pn850","pn1085,pn156","pn1612,pn181,pn1637,sig108,sig122,pn1085","pn368,pn1174,pn1330,pn857,pn850,pn156,pn112,pn847,pn1431,pn663",TRUE,FALSE,"sig122,crs152,sig108","sig102,crs162,crs150"
2013-01-30T11:37:53Z,2013-01-30T11:47:44Z,Shaun Lawson,pn2154,,"pn2165,pn1177,pn195,pn2340,pn1927,pn546,pn1067,pn293,pn1274,pn401","pn857,pn137,pn195,pn546","pn2216,pn108","pn739,pn401,pn818,pn2165,pn293,pn1274,pn1927,pn1557,pn1177,pn2340","pn1067,pn1768","pn137,pn857,pn546,pn108","pn438,pn857,pn1768,pn642,pn137,pn739,pn1557,pn818,pn108,pn2216",TRUE,TRUE,"crs105,sig128,case127","crs110,crs150,case141"
2013-01-30T11:45:31Z,2013-01-30T11:54:53Z,Christian Weichel,pn107,,"pn1374,pn1479,pn982,pn577,pn463,tochi121,pn1231,pn517,tochi117,pn782",pn577,"pn463,pn573,pn1231,pn1374",,pn1479,"pn1479,pn463,pn1231","pn384,tochi102,pn120,pn858,pn404,pn115,pn2157,pn573,pn1228,pn113",TRUE,FALSE,"sig102,sig117,sig112","sig115,crs160,case119"
2013-01-30T11:56:23Z,2013-01-30T11:59:27Z,Emmanuel Pietriga,pn117,,"pn1903,pn463,pn1566,pn1312,pn564,pn577,pn1440,pn568,tochi101,tochi125","pn1903,pn463,pn577","pn1440,pn1312,tochi101","pn568,pn564","tochi125,pn1566","pn1312,tochi101,pn463,tochi125,pn1440,pn577,pn1903","pn1424,pn733,pn1599,pn671,pn492,pn1118,pn528,pn900,pn1187,pn1234",FALSE,FALSE,"crs110,crs120,case114","sig102,crs150,crs143"
2013-01-30T12:05:41Z,2013-01-30T12:08:32Z,Shourya Roy,pn1454,,"pn1943,pn1460,pn1584,pn2044,pn662,pn1831,pn1264,pn1177,pn2248,pn2140","pn1584,pn1460,pn2140,pn2044,pn1831,pn1177","pn662,pn2248",,,"pn1177,pn1460,pn1584,pn2140,pn2044,pn1831","pn2280,pn2153,pn946,pn651,pn1940,pn1901,pn966,pn226,pn1091,pn1711",FALSE,FALSE,"sig124,sig112,sig116","case103,sig122,sig102"
2013-01-30T11:27:02Z,2013-01-30T12:20:05Z,,pn913,,"pn1817,pn1042,pn850,pn1346,pn459,pn1350,pn1363,pn758,pn2012,pn941",pn1042,"pn941,pn1817,pn1363,pn1346,pn850",pn1460,"pn459,pn2012","pan112,pn758,tochi107,crs161,pn1346,pn941,pn1042","pn1460,pn1166,tochi107,pn2312,pn1174,pn114,pn1118,pn380,pn480,pn739",TRUE,TRUE,"crs161,pan112,case146","crs112,sig116,sig105"
2013-01-30T12:19:51Z,2013-01-30T12:23:08Z,Alistair Sutcliffe,pn586,,"pn662,pn1554,tochi116,pn2358,pn380,pn154,pn1031,pn679,pn1711,pn1408","pn1031,pn2358,pn1554",tochi116,"pn380,pn1408,pn679,pn1711","pn662,pn154",case113,"pn1302,pn1876,pn1676,tochi124,pn215,pn982,pn946,pn1438,pn2012",FALSE,FALSE,"crs105,case113,pan111","crs134,crs121,case158"
2013-01-30T12:20:41Z,2013-01-30T12:24:32Z,,pn1734,,"pn2220,pn1607,pn1046,pn1437,pn722,pn1566,pn1440,pn1770,pn102,pn540","pn289,pn1770","pn1131,pn1440,pn102,pn1046,pn2321,pn1437","pn1545,pn2291,pn293,pn1271","pn540,pn733,pn1566,pn2165,tochi130,pn1607,pn2220,pn722","pn1437,pn1440,pn1770,sig102,pn1046","pn289,pn1131,pn293,pn1271,pn2291,tochi130,pn1545,pn2321,pn733,pn2165",TRUE,FALSE,"sig102,pan107,crs153","crs140,crs139,crs110"
2013-01-30T12:18:53Z,2013-01-30T12:27:01Z,,pn1091,,"pn635,pn1426,pn581,pn1711,pn1454,pn2157,pn1188,pn1901,pn1818,pn2163","pn1188,pn1426,pn635","pn1901,pn1818,pn2163,pn1711","pn1454,pn581,pn2157",,"pn1818,pn1188,pn1426,pan114,pn635,pn1711,pan101,pn2163,pn1901","tochi128,pn2222,pn529,pn273,pn946,pn446,pn1063,pn2044,pn1751,pn585",FALSE,FALSE,"pan114,pan101,case154","sig115,sig116,pan111"
2013-01-30T12:24:58Z,2013-01-30T12:27:54Z,,pn1545,,"pn293,pn222,pn213,pn758,pn425,pn1177,pn722,pn289,tochi129",pn540,"pn425,pn1046,pn722,pn1437","pn1118,pn1153,pn289,pn1734,pn222,pn1271,pn103,pn1177","pn213,pn758,tochi129,pn293,pn113,pn2321","pn213,pn289,pn1734","pn1118,pn1153,pn1046,pn2321,pn113,pn1734,pn1437,pn540,pn1271,pn103",TRUE,TRUE,"crs150,crs169,case141","crs110,sig102,case114"
2013-01-30T12:24:32Z,2013-01-30T12:34:34Z,Thomas Hillman,pn940,,"pn1025,pn830,pn805,pn1557,pn1169,pn2290,pn1537,pn665,pn2208,pn1118","pn983,pn1025,pn2290,pn1166,pn805,pn1557","pn2153,pn1713,pn665","pn739,pn1612,pn1118,pn2208,pn1537,pn584,pn300","pn830,pn630,pn1169,pn1350","pn1557,pn1025","pn983,pn300,pn584,pn1350,pn1713,pn630,pn1166,pn739,pn2153,pn1612",TRUE,FALSE,"crs160,case113,case103","pan109,crs120,pan112"
2013-01-30T10:22:38Z,2013-01-30T12:53:12Z,Andreas Möller,pn1683,,"pn2278,pn1176,pn1742,pn195,pn790,pn858,pn2253,pn720,pn946,pn127","pn2253,pn195,pn1176",pn1742,"pn720,pn790","pn858,pn946,pn127,pn2278","pn1176,pn803,pn2278,pn704,pn195","pn704,pn1655,pn1247,pn1263,pn1678,pn116,pn803,pn1138,pn1607,pn108",FALSE,TRUE,"crs160,case103,crs114","case112,crs153,crs140"
2013-01-30T11:37:41Z,2013-01-30T12:57:48Z,Benjamin Cohen,pn568,,"pn292,pn2358,pn2220,pn1226,pn1264,pn1374,pn2218,pn1537,pn1118,pn117",,"pn117,pn371","pn1327,pn2218,pn540,pn1118,pn1943,pn1734,pn1770,pn1226,pn2358,pn1264,pn2220,pn292,pn1122,pn1599,pn299,pn1537,pn1532,pn1374",,"pn2220,sig111,pn117,case114,pn1734","pn371,pn1122,pn1532,pn540,pn299,pn1327,pn1943,pn1599,pn1734,pn1770",TRUE,TRUE,"crs110,case113,case114","crs130,sig111,pan118"
2013-01-30T12:58:55Z,2013-01-30T13:02:23Z,Matthew Chalmers,pn1894,,"pn663,pn114,pn1655,pn704,pn1057,pn790,pn2280,pn2060,pn1765,pn705","pn2280,pn1655",pn1765,"pn704,pn705","pn114,pn663,pn790,pn2060,pn1057",,"pn1683,pn2278,pn1247,pn213,pn112,pn923,pn2179,pn2045,pn2291,pn1437",FALSE,FALSE,"crs114,crs143,case158","crs120,case135,crs169"
2013-01-30T12:44:07Z,2013-01-30T13:04:59Z,Henning Pohl,pn529,,"pn739,pn946,pn1091,pn112,pn927,pn1169,pn1337,pn1351,pn2208,pn2290","pn927,tochi130,pn1351","pn739,pn1655","pn946,pn2291,pn2290,pn1091,pn1169,pn112,pn1352,pn2178,pn1557,pn850","pn1241,pn679,pn2220,pn2208,pn1337","pn739,sig102","pn1352,pn679,pn1241,pn1655,pn2291,pn850,pn2178,pn1557,pn2220,tochi130",TRUE,TRUE,"pan107,pan112,sig102","crs150,crs120,crs143"
2013-01-30T13:00:51Z,2013-01-30T13:05:59Z,Beata Jungselius,pn940,,"pn1025,pn830,pn805,pn1557,pn1169,pn2290,pn1537,pn665,pn2208,pn1118",pn1557,pn2208,"pn830,pn1169,pn1537","pn1118,pn1025,pn2290,pn805,pn665","pn665,pn2290,crs160,pn1025","pn983,pn300,pn584,pn1350,pn1713,pn630,pn1166,pn739,pn2153,pn1612",FALSE,FALSE,"crs160,case113,case103","pan109,crs120,pan112"
2013-01-30T13:04:14Z,2013-01-30T13:06:06Z,,pn883,,"pn1281,pn202,pn1907,pn1701,pn1750,pn1876,pn1751,pn1180,pn1607,pn1498","pn1281,pn1876",pn1701,"pn1607,pn1498,pn1907","pn1750,pn1751,pn1180,pn202","pn1701,pn1281,pn202,pn1607,pn1876,pn1750,pn1751,pn1907","pn127,pn1380,pn546,pn1166,pn2157,pn144,pn1301,pn239,pn2355,pn651",FALSE,FALSE,"crs160,case103,sig114","sig127,case154,pan120"
2013-01-30T12:49:46Z,2013-01-30T13:07:56Z,Elina Eriksson,pn1563,,"pn847,pn1325,pn867,pn1845,pn941,pn1698,pn739,pn1160,pn663,pn312",pn663,"pn2210,pn847,pn546","pn1325,pn1118,pn1698,pn144,pn128,pn867,tochi118,pn708","pn380,pn739,pn941,pn1845,pn312,pn1141,pn1160,pn466","pn663,pn1160","pn708,pn128,pn466,pn546,pn2210,pn380,pn144,pn1141,tochi118,pn1118",TRUE,FALSE,"case159,crs105,crs114","crs177,case113,sig117"
2013-01-30T13:21:44Z,2013-01-30T13:27:03Z,Jaehyun Han,pn2157,,"pn1873,pn520,pn2291,pn113,pn492,pn2344,pn103,pn414,pn2191,pn1813",,"pn1873,pn414,pn2344",pn2291,"pn520,pn2191,pn492,pn103,pn113,pn1813","pn2344,pn1813,pn1873,pn414","pn650,pn981,pn1479,pn464,pn1376,pn1961,pn1226,pn701,pn886,tochi121",FALSE,FALSE,"crs134,crs110,crs164","crs152,crs120,case136"
2013-01-30T13:26:21Z,2013-01-30T13:27:39Z,Marco van Hout,pn1438,,"pn116,pn2096,pn704,pn1339,pn981,pn1308,pn1431,pn2346,pn1506,pn2089","pn2096,pn1506,pn1431","pn1308,pn116,pn2089,pn2346",,"pn981,pn704,pn1339","pn2096,pn1431,tochi102,pn1554,pn1506","pn1176,pn1166,pn627,pn1134,pn108,pn1683,pn1554,pn1350,pn1678,tochi102",FALSE,TRUE,"sig102,case133,case127","crs117,crs139,crs134"
2013-01-30T13:25:15Z,2013-01-30T13:29:38Z,Marilyn McGee-Lennon,pn2340,,"pn2165,pn1067,pn1274,pn948,pn2291,pn401,pn195,pn2154,pn1057,pn1541","pn948,pn1541,pn195,pn1274","pn401,pn595,pn1067,pn1104,pn2154,pn806",,"pn137,pn923,pn181,pn1153,pn2165,pn1607,pn2291,pn414,pn646,pn1057","case126,pn1104,pn195","pn1153,pn1104,pn923,pn181,pn806,pn414,pn595,pn646,pn137,pn1607",TRUE,TRUE,"crs161,sig102,case158","crs134,case126,sig105"
2013-01-30T13:18:18Z,2013-01-30T13:32:39Z,Sunjun Kim,pn1813,,"pn679,pn1936,pn520,pn687,pn650,pn2191,pn197,tochi102,pn153,pn1177","pn687,pn1360,pn153","pn520,pn2191,pn492,pn650,pn1936,pn1376","pn2165,pn1241,pn988,pn679,pn886,pn2321,pn1177","tochi102,pn197,pn2157,pn2344","pn687,case141,tochi102,pn2157,pn520,pn1241,pn1360,pn988,pn886,pn1376,pn153,pn1936,pn492","pn2157,pn2321,pn886,pn1360,pn988,pn2344,pn1241,pn2165,pn1376,pn492",TRUE,TRUE,"case141,crs150,sig117","crs110,case112,crs152"
2013-01-30T13:31:32Z,2013-01-30T13:40:32Z,Mike Hazas,pn273,,"pn1350,pn170,pn818,pn1965,pn108,pn1817,pn1121,pn446,pn585,pn1063","pn1817,pn108",pn1685,"pn1965,pn818,pn1063,pn170,pn446,pn1350","pn1121,pn585","pn585,case107,sig116,pn1121,pn446,pn1091,pn1817,pn818,pn1972,pn108,pn1685","tochi112,pn1972,pn195,pn2312,pn815,pn1214,pn1685,pn705,pn966,pn1091",TRUE,TRUE,"sig116,case107,crs110","crs130,crs105,pan114"
2013-01-30T13:35:07Z,2013-01-30T13:42:18Z,Stefanie Mueller,pn149,,"pn241,pn115,pn2207,pn111,pn722,pn1843,pn1263,pn1176,pn179,pn226","pn241,pn1843,pn2207",pn115,"pn1263,pn813,pn120,pn179,pn414,pn722,pn1599,pn2045,tochi113,pn1176,pn111,pn1350,pn1234","pn226,pn103","pn115,pn1843,pn241,pn226,pn103,pn813,pn1234,pn2207","pn120,tochi113,pn103,pn1599,pn292,pn1350,pn1234,pn414,pn813,pn2045",TRUE,TRUE,"case114,crs162,crs152","case136,sig118,case133"
2013-01-30T13:54:35Z,2013-01-30T14:14:03Z,Roni Rosenfeld,pn913,,"pn1817,pn1042,pn850,pn1346,pn459,pn1350,pn1363,pn758,pn2012,pn941","pn1363,pn1346,pn1042",pn2012,"pn758,pn1817,pn459,pn1350","pn941,pn850","pn1363,pn1346,pn1042","pn1460,pn1166,tochi107,pn2312,pn1174,pn114,pn1118,pn380,pn480,pn739",FALSE,FALSE,"crs161,pan112,case146","crs112,sig116,sig105"
2013-01-30T14:08:29Z,2013-01-30T14:14:44Z,Steve Whittaker,pn665,,"pn2207,pn940,pn1699,pn239,pn2096,pn226,pn158,pn805,pn1025,pn858","pn1025,pn673,pn226,pn805","pn239,pn158,pn1541","pn1062,pn181,pn459,pn241,pn1699,pn1607,pn2207,pn1711","pn858,pn940,pn2096,pn127","pn805,pn239,pn226,pn1025","pn459,pn1607,pn181,pn1541,pn123,pn241,pn1711,pn1062,pn127,pn673",TRUE,FALSE,"crs134,sig124,crs161","pan107,sig127,pan109"
2013-01-30T14:16:55Z,2013-01-30T14:19:31Z,Alexander Zook,pn2249,,"pn1042,pn548,pn1711,pn983,pn300,pn466,pn2104,pn2153,pn2240,pn2207","pn2104,pn2153,pn466,pn300","pn2207,pn548","pn983,pn1042,pn2240,pn1711",,"pn2240,pn300,pn466,pn548,sig124","pn1612,pn1177,tochi127,pn241,tochi123,pn584,pn671,pn1903,pn940,pn371",FALSE,FALSE,"case126,sig118,sig124","case170,crs134,crs120"
2013-01-30T14:17:17Z,2013-01-30T14:21:39Z,Pedro Lopes,pn103,,"pn564,pn102,pn113,pn1177,pn806,pn1234,pn1153,pn1873,pn1626,pn1330","pn1153,pn102",,"pn113,pn564,pn1177","pn1873,pn1626,pn806,pn1330,pn1234",pn113,"pn158,pn1424,pn1545,pn2179,pn1685,pn1745,pn147,pn1943,pn1961,pn1221",TRUE,TRUE,"crs164,crs150,case136","case135,case141,case119"
2013-01-30T14:20:36Z,2013-01-30T14:23:23Z,Ellen Isaacs,pn857,,"pn1177,pn720,pn1160,pn2137,pn718,pn1104,tochi106,pn847,pn946,tochi102",pn946,pn2137,"pn718,tochi102,pn847,pn720,pn1160,pn1177",pn1104,"tochi106,pn720,pan118,pn946","tochi112,pn1683,pn123,pn1247,pn1698,pn2015,pn195,pn642,pn385,pn464",FALSE,FALSE,"crs114,pan118,pan122","case126,crs177,crs143"
2013-01-30T14:19:17Z,2013-01-30T14:25:02Z,Sean Gustafson,pn113,,"pn1451,pn1085,pn1187,pn115,pn1153,pn1330,pn2179,pn1229,pn1961,pn137",pn1961,"pn1153,pn1229,pn1187,pn1451,pn2179,pn1330","pn115,pn137",pn1085,"pn1961,pn1153,pn1451,pn2179,pn1187,sig102","pn2157,pn147,pn1745,pn1424,pn564,pn1713,pn267,pn1873,pn1626,pn687",FALSE,FALSE,"sig102,crs150,case107","case141,sig111,crs120"
2013-01-30T14:17:08Z,2013-01-30T14:27:46Z,Oleg Komogortsev,pn1465,,"pn1312,pn1479,pn528,tochi103,pn2353,pn577,tochi117,pn1728,tochi101,pn1903","pn1903,pn2353,pn1312,tochi101","pn1728,tochi117,pn528",tochi103,"pn1479,pn577","pn1728,tochi101,pn2353,tochi117,pn1903","pn568,pn1274,pn830,pn1352,pn1263,pn107,pn671,pn782,pn117,pn463",FALSE,FALSE,"crs105,sig102,case170","crs110,case107,crs143"
2013-01-30T14:21:38Z,2013-01-30T14:36:01Z,Jennefer Hart,pn586,,"pn662,pn1554,tochi116,pn2358,pn380,pn154,pn1031,pn679,pn1711,pn1408","pn2358,tochi116,pn1554","pn1676,pn1408,pn1438","pn946,pn380,pn662,pn215,tochi124,pn1876,pn982,pn679,pn2012,pn1711","pn1031,pn1302,pn154","pn1438,pn1031,pan111,pn1554,pn1676,crs105,pn2358,pn1302,pn1408,pn679,tochi116,pn1876,pn154","pn1302,pn1876,pn1676,tochi124,pn215,pn982,pn946,pn1438,pn2012",TRUE,TRUE,"crs105,case113,pan111","crs134,crs121,case158"
2013-01-30T14:19:32Z,2013-01-30T14:48:10Z,,pn371,,"pn536,pn202,pn1532,pn414,tochi112,pn2355,pn1108,pn1062,pn1768,pn2051","pn1062,pn536,tochi112,pn1532",,pn1768,"pn2051,pn2355,pn202,pn414,pn1108","pn1532,pn536,tochi112,pn1062","pn790,pn1174,pn568,pn867,pn651,pn642,pn1817,pn1221,pn1241,pn368",FALSE,FALSE,"crs134,case113,crs150","crs130,sig115,sig112"
2013-01-30T14:37:28Z,2013-01-30T14:49:32Z,Lane Harrison,pn2358,,"pn1506,pn586,pn568,pn1264,tochi102,pn115,tochi116,pn1537,pn1104,pn414","pn1506,pn1104,pn586","tochi102,pn1264,pn1537","pn568,pn414","pn115,tochi116","pn586,pn1228,pn1104,pn1264,pn782,tochi116","pn966,pn627,pn476,pn704,pn1438,pn639,pn1263,pn1327,pn1228,pn782",FALSE,TRUE,"sig102,case107,pan103","crs150,crs120,case154"
2013-01-30T14:41:58Z,2013-01-30T14:49:36Z,Dominik Schmidt,pn111,,"pn434,pn1234,tochi105,pn1062,pn116,pn417,pn1241,pn1545,pn1566,pn1108","pn1062,pn434","pn758,tochi105,pn1545,pn417","pn1566,pn1108","pn116,pn1241,pn1234","pn116,tochi105,pn1234,pn434","pn113,pn546,pn1153,pn1961,tochi129,pn2179,pn1350,pn149,pn687,pn758",TRUE,FALSE,"crs150,case154,pan111","sig125,sig112,case135"
2013-01-30T14:49:46Z,2013-01-30T14:53:22Z,Dominik Schmidt,pn1883,,"tochi105,pn1961,pn1226,pn2157,pn179,pn434,pn1271,pn414,pn153,pn687","pn434,pn1479,pn414,pn701","pn117,pn687,tochi105,pn179,pn1271,pn2157,pn153","pn464,pn1876,pn1063,pn1624,pn1711","pn1961,pn1226","pn1271,tochi105,pn2157,pn153,pn179,pn434","pn701,pn1479,pn1711,pn1876,pn1063,pn464,pn1624,pn117",TRUE,FALSE,"sig109,crs120,case136","pan111,crs110,case119"
2013-01-30T14:47:17Z,2013-01-30T14:58:26Z,Sara Price,pn1431,,"tochi103,pn2089,pn1308,pn1438,pn116,pn385,tochi112,pn1176,pn2346,pn1177",,"pn116,pn385,tochi103,tochi112","pn1308,pn1177","pn2089,pn1176,pn2346,pn1438","pn1176,pn116,pn2198,tochi103,case127,tochi123,pan119,tochi112,pn108","pn1350,pn108,pn704,pn1683,pn2119,pn2198,pn1637,pn1678,tochi123,pn120",FALSE,TRUE,"crs105,crs160,pan119","crs150,crs114,case127"
2013-01-30T14:57:58Z,2013-01-30T15:00:09Z,Henrik Artman,pn1563,,"pn847,pn1325,pn867,pn1845,pn941,pn1698,pn739,pn1160,pn663,pn312","pn663,pn312","pn1845,pn847",pn1325,"pn941,pn1698","pn663,pn312,pn941,pn847,case159","pn708,pn128,pn466,pn546,pn2210,pn380,pn144,pn1141,tochi118,pn1118",FALSE,FALSE,"case159,crs105,crs114","crs177,case113,sig117"
